episode,reward,eval_mean,eval_std,loss
731,-3.0310125000000006,nan,nan,
732,-4.241550000000003,nan,nan,
733,-4.181587499999995,nan,nan,
734,-3.7747000000000073,nan,nan,
735,-4.146600000000001,nan,nan,
736,-5.09215,nan,nan,
737,-4.224400000000002,nan,nan,
738,-5.84273750000001,nan,nan,
739,-4.177599999999999,nan,nan,
740,-3.0828749999999983,nan,nan,
741,-2.884562499999997,nan,nan,
742,-4.597850000000002,nan,nan,
743,-3.942212500000005,nan,nan,
744,-4.265762500000002,nan,nan,
745,-4.748387499999997,nan,nan,
746,-3.102587499999993,nan,nan,
747,-4.5048125,nan,nan,
748,-3.3596999999999997,nan,nan,
749,-4.837525000000004,nan,nan,
750,-2.902249999999999,nan,nan,
751,-2.7737375000000033,nan,nan,
752,-2.954274999999999,nan,nan,
753,-3.3290874999999938,nan,nan,
754,-2.4592374999999973,nan,nan,
755,-4.005,nan,nan,
756,-3.632562500000003,nan,nan,
757,-6.586237499999998,nan,nan,
758,-2.770475,nan,nan,
759,-3.3355500000000005,nan,nan,
760,-3.2924000000000015,nan,nan,
761,-3.527225000000002,nan,nan,
762,-5.387362500000004,nan,nan,
763,-3.3953499999999908,nan,nan,
764,-7.39675,nan,nan,
765,-3.838862500000003,nan,nan,
766,-4.445224999999994,nan,nan,
767,-4.676287499999999,nan,nan,
768,-5.067399999999999,nan,nan,
769,-2.9640499999999985,nan,nan,
770,-3.6599999999999993,nan,nan,
771,-4.148262500000001,nan,nan,
772,-3.8926375000000055,nan,nan,
773,-5.919475000000003,nan,nan,
774,-4.2559125000000035,nan,nan,
775,-4.276812500000001,nan,nan,
776,-6.995675000000009,nan,nan,
777,-4.7483125,nan,nan,
778,-5.340424999999997,nan,nan,
779,-5.958400000000001,nan,nan,
780,-4.054087500000001,nan,nan,
781,-6.5218374999999975,nan,nan,
782,-4.7105125,nan,nan,
783,-5.631174999999984,nan,nan,
784,-5.764275000000006,nan,nan,
785,-3.2590874999999935,nan,nan,
786,-9.463237499999993,nan,nan,
787,-3.795275000000007,nan,nan,
788,-4.4243250000000005,nan,nan,
789,-5.044137500000001,nan,nan,
790,-4.150849999999998,nan,nan,
791,-7.236649999999999,nan,nan,
792,-5.626787499999997,nan,nan,
793,-3.5024999999999977,nan,nan,
794,-4.183549999999993,nan,nan,
795,-3.0711000000000013,nan,nan,
796,-2.932012499999994,nan,nan,
797,-2.8287875000000033,nan,nan,
798,-2.8795499999999996,nan,nan,
799,-5.549787499999998,nan,nan,
800,-4.046974999999999,-4.8259750000000015,0.6139938018315005,
801,-4.105112500000006,nan,nan,
802,-7.300825000000005,nan,nan,
803,-5.823012500000002,nan,nan,
804,-5.648062499999997,nan,nan,
805,-4.330949999999998,nan,nan,
806,-3.968337500000001,nan,nan,
807,-5.008612500000006,nan,nan,
808,-4.566424999999998,nan,nan,
809,-4.736824999999996,nan,nan,
810,-5.254537499999999,nan,nan,
811,-5.054462499999999,nan,nan,
812,-4.0187374999999905,nan,nan,
813,-7.712162499999998,nan,nan,
814,-5.394899999999996,nan,nan,
815,-5.618262500000002,nan,nan,
816,-8.541974999999997,nan,nan,
817,-3.4418625000000005,nan,nan,
818,-4.733887499999996,nan,nan,
819,-10.273325,nan,nan,
820,-5.1468874999999965,nan,nan,
821,-2.672487499999994,nan,nan,
822,-4.687074999999998,nan,nan,
823,-4.415587500000001,nan,nan,
824,-5.072875000000004,nan,nan,
825,-3.908549999999999,nan,nan,
826,-2.659687499999999,nan,nan,
827,-5.223562499999998,nan,nan,
828,-2.202012499999999,nan,nan,
829,-3.46175,nan,nan,
830,-4.1827749999999995,nan,nan,
831,-5.30175,nan,nan,
832,-3.07925,nan,nan,
833,-4.1173125,nan,nan,
834,-3.6595999999999944,nan,nan,
835,-3.116437499999999,nan,nan,
836,-3.700462499999997,nan,nan,
837,-5.005924999999992,nan,nan,
838,-3.3423749999999965,nan,nan,
839,-5.109237499999996,nan,nan,
840,-5.224049999999997,nan,nan,
841,-3.7033250000000035,nan,nan,
842,-5.743787500000003,nan,nan,
843,-3.2901999999999996,nan,nan,
844,-4.094312499999998,nan,nan,
845,-5.2393250000000045,nan,nan,
846,-1.4209624999999984,nan,nan,
847,-6.1431875,nan,nan,
848,-4.818599999999996,nan,nan,
849,-4.6099000000000006,nan,nan,
850,-5.6319375000000065,nan,nan,
851,-4.766925,nan,nan,
852,-5.669800000000004,nan,nan,
853,-4.701624999999998,nan,nan,
854,-9.264925000000002,nan,nan,
855,-3.2802625000000014,nan,nan,
856,-4.578412499999999,nan,nan,
857,-3.8561499999999977,nan,nan,
858,-3.7567000000000017,nan,nan,
859,-7.875037499999997,nan,nan,
860,-5.588949999999999,nan,nan,
861,-3.027549999999997,nan,nan,
862,-2.908524999999998,nan,nan,
863,-5.560400000000004,nan,nan,
864,-3.574962499999996,nan,nan,
865,-4.830674999999998,nan,nan,
866,-4.9285874999999955,nan,nan,
867,-3.615849999999999,nan,nan,
868,-3.06785,nan,nan,
869,-3.9582749999999924,nan,nan,
870,-4.760887500000011,nan,nan,
871,-4.5348124999999975,nan,nan,
872,-3.5067374999999887,nan,nan,
873,-4.338237500000005,nan,nan,
874,-2.852162499999991,nan,nan,
875,-2.91572499999999,nan,nan,
876,-3.285999999999991,nan,nan,
877,-3.274162499999991,nan,nan,
878,-4.74163749999999,nan,nan,
879,-4.651362500000006,nan,nan,
880,-5.563237499999996,nan,nan,
881,-3.999399999999996,nan,nan,
882,-6.552800000000001,nan,nan,
883,-3.6372374999999906,nan,nan,
884,-3.4227499999999904,nan,nan,
885,-3.5723750000000014,nan,nan,
886,-3.115437499999995,nan,nan,
887,-5.522662499999997,nan,nan,
888,-3.1445374999999913,nan,nan,
889,-4.627099999999999,nan,nan,
890,-3.47475,nan,nan,
891,-4.012474999999996,nan,nan,
892,-4.123949999999992,nan,nan,
893,-3.996362500000002,nan,nan,
894,-4.050624999999994,nan,nan,
895,-4.6635625000000065,nan,nan,
896,-4.168587500000004,nan,nan,
897,-3.9802249999999977,nan,nan,
898,-4.029949999999995,nan,nan,
899,-2.253249999999996,nan,nan,
900,-2.8005999999999895,-2.544360000000003,0.2739678648354609,
901,-4.052975000000005,nan,nan,
902,-5.738637500000004,nan,nan,
903,-3.5859124999999903,nan,nan,
904,-5.756837500000004,nan,nan,
905,-4.924912499999995,nan,nan,
906,-5.462137500000003,nan,nan,
907,-4.910424999999997,nan,nan,
908,-2.9141250000000016,nan,nan,
909,-4.192587499999994,nan,nan,
910,-2.749787499999998,nan,nan,
911,-4.576812500000003,nan,nan,
912,-3.7829499999999943,nan,nan,
913,-3.5036875,nan,nan,
914,-4.791962500000003,nan,nan,
915,-3.562824999999992,nan,nan,
916,-2.9952499999999995,nan,nan,
917,-5.719875000000004,nan,nan,
918,-3.766550000000001,nan,nan,
919,-3.4003374999999902,nan,nan,
920,-4.192025,nan,nan,
921,-3.0921624999999953,nan,nan,
922,-3.60107499999999,nan,nan,
923,-4.046787500000001,nan,nan,
924,-3.056049999999997,nan,nan,
925,-1.3182625,nan,nan,
926,-2.9182499999999982,nan,nan,
927,-3.5575499999999978,nan,nan,
928,-3.403974999999991,nan,nan,
929,-2.5576249999999985,nan,nan,
930,-3.01245,nan,nan,
931,-3.681949999999991,nan,nan,
932,-4.687724999999996,nan,nan,
933,-2.8368875,nan,nan,
934,-3.787099999999994,nan,nan,
935,-3.4935624999999972,nan,nan,
936,-6.5279000000000025,nan,nan,
937,-3.7772999999999954,nan,nan,
938,-3.681074999999991,nan,nan,
939,-4.6495625,nan,nan,
940,-6.291950000000002,nan,nan,
941,-3.188912500000002,nan,nan,
942,-4.5285625,nan,nan,
943,-2.7056499999999875,nan,nan,
944,-2.561987500000002,nan,nan,
945,-5.054500000000001,nan,nan,
946,-3.5998874999999915,nan,nan,
947,-7.81639999999999,nan,nan,
948,-5.635174999999995,nan,nan,
949,-5.160762500000003,nan,nan,
950,-5.192375000000004,nan,nan,
951,-3.799324999999996,nan,nan,
952,-3.9689124999999983,nan,nan,
953,-4.241912499999998,nan,nan,
954,-4.697312500000003,nan,nan,
955,-6.247462500000008,nan,nan,
956,-5.431349999999999,nan,nan,
957,-5.977462499999997,nan,nan,
958,-4.800749999999999,nan,nan,
959,-2.9359374999999908,nan,nan,
960,-7.001962499999995,nan,nan,
961,-5.453687500000004,nan,nan,
962,-3.389862499999996,nan,nan,
963,-3.7711499999999893,nan,nan,
964,-3.4457750000000007,nan,nan,
965,-4.324812500000004,nan,nan,
966,-4.125562500000008,nan,nan,
967,-4.3905375,nan,nan,
968,-3.1142374999999975,nan,nan,
969,-3.7998499999999975,nan,nan,
970,-3.793662499999994,nan,nan,
971,-2.7524624999999916,nan,nan,
972,-4.165699999999997,nan,nan,
973,-2.723937500000005,nan,nan,
974,-4.532275000000002,nan,nan,
975,-2.9121500000000022,nan,nan,
976,-4.532587500000004,nan,nan,
977,-4.117187499999996,nan,nan,
978,-4.237125000000001,nan,nan,
979,-3.822974999999994,nan,nan,
980,-2.951962499999998,nan,nan,
981,-2.957625000000002,nan,nan,
982,-5.056950000000007,nan,nan,
983,-4.7669500000000005,nan,nan,
984,-3.4632249999999907,nan,nan,
985,-3.0917374999999936,nan,nan,
986,-3.78834999999999,nan,nan,
987,-4.817825,nan,nan,
988,-3.2976999999999914,nan,nan,
989,-3.6082124999999925,nan,nan,
990,-6.3906375000000075,nan,nan,
991,-4.510400000000004,nan,nan,
992,-3.115162499999995,nan,nan,
993,-3.2823,nan,nan,
994,-2.9935374999999955,nan,nan,
995,-4.1210125,nan,nan,
996,-5.866162499999988,nan,nan,
997,-3.088550000000004,nan,nan,
998,-3.10944999999999,nan,nan,
999,-5.165025000000002,-1.5071250000000003,0.3884004076819438,
